微博id,微博bid,微博作者,发布时间,微博内容,转发数,评论数,点赞数,国家,省份,城市,用户简介,用户关注数,粉丝数,性别,主页,url,uni_id
5132413699359709,PdBe9DgT3,雷军,2025-02-10 08:10:44,一起感受#小米SU7Ultra#的魅力。 小米汽车的微博视频  ,72,279,1687,中国,北京,北京,小米董事长，金山软件董事长。业余爱好是天使投资。,1546,2539.5万,男,https://weibo.com/u/1749127163,https://m.weibo.cn/detail/PdBe9DgT3,PdBe9DgT3
5132184845026047,Pdvh2l5vh,劝退频道,2025-02-09 17:01:21,#雷军开小米YU7实测一千公里#效果不错，那五月份是不是就.....  抓紧把尾部灯光改改吧，设计这么小 请问设计师是韩国人吗？ ,35,70,339,中国,河北,N/A,买什么？先看劝退吧！,472,178.7万,男,https://weibo.com/u/5654423063,https://m.weibo.cn/detail/Pdvh2l5vh,Pdvh2l5vh
5132264795018058,PdxlZl3qq,ipo观察,2025-02-09 22:19:03,雷军创办小米之前在清华大学经管学院的一次演讲。   季白羽的微博视频 ,32,1,27,中国,广东,深圳,聚焦金融、证券市场，IPO领域权威资讯。投稿、合作请联系微信：WanheAE,2860,81.8万,男,https://weibo.com/u/1984738451,https://m.weibo.cn/detail/PdxlZl3qq,PdxlZl3qq
5132112417521755,PdtodvyKD,数码科技大爆炸VVV,2025-02-09 12:13:32,小米创始人雷军 : 小米2016年就all in AI了，但小米放弃进入主战场，做大模型top级别， 我们都有投资…… 数码科技大爆炸VVV的微博视频 ,7,70,333,中国,广东,梅州,V：A18312871635,658,43万,男,https://weibo.com/u/2963774131,https://m.weibo.cn/detail/PdtodvyKD,PdtodvyKD
5132142522666152,PduaMbbAs,黑科技解密,2025-02-09 14:13:11,红米这波宣发文案让多少人直呼过瘾？两个风格相似的男人终于梦幻联动了，当然要配上雷总的曲子。祝愿小米爆火！樊振东的西装依然帅气十足🥰 #雷军# #樊振东# #当红不让新青年# 黑科技解密的微博视频 ,8,2,157,中国,北京,北京,世界好奇妙，你不知道的科学知识都在这里！,71,27.9万,男,https://weibo.com/u/6179910412,https://m.weibo.cn/detail/PduaMbbAs,PduaMbbAs
5132181563509982,PdvbKeJ6C,新智KK,2025-02-09 16:48:19,#雷军开小米YU7实测一千公里#雷总一线督战，实测小米YU7的性能。  看视频里小米YU7的行驶姿态，好像和周边的车辆有违和感，真的很好看，设计之美领先一个时代，这就是小米汽车受到大家青睐的原因吧。#小米yu7##大v聊车# 新智KK的微博视频 ,9,74,253,中国,重庆,重庆,宝宝们，合作+xinzhikeji008。,6309,33万,男,https://weibo.com/u/5300157816,https://m.weibo.cn/detail/PdvbKeJ6C,PdvbKeJ6C
5131935128752370,PdoMgAITg,蘑菇聊车,2025-02-09 00:29:04,#蘑菇聊车# 小米yu7完成了冬季测试，雷总亲自开回来#小米yu7# ,11,11,91,中国,山东,东营,极个别同志,467,288.9万,男,https://weibo.com/u/6084172583,https://m.weibo.cn/detail/PdoMgAITg,PdoMgAITg
5132411002685970,PdB9ObgK6,科技房厂长,2025-02-10 08:00:01,成功预测大S命运的鲁怀安易医，被挖出曾经这样预测雷军的小米汽车 ,1,41,69,中国,山东,济宁,原创搞机评测，最新科技资讯，关注涨姿势~,223,31.2万,女,https://weibo.com/u/2616608525,https://m.weibo.cn/detail/PdB9ObgK6,PdB9ObgK6
5132142877870001,Pdublx1lv,冠军之路同行者,2025-02-09 14:14:35,国乒未能提供的排面，小米做到了！国乒未能给予的荣誉，雷军补上了！尊重运动员的努力付出 #樊振东# #世界冠军# 冠军之路同行者的微博视频 ,6,5,211,中国,北京,北京,修身养性，又探秘神奇~,104,36.7万,男,https://weibo.com/u/6086153011,https://m.weibo.cn/detail/Pdublx1lv,Pdublx1lv
5132221143319166,PdwdAdVsW,邹晨辉Finan,2025-02-09 19:25:35,deepseek锐评雷军，真是够犀利的 ,69,77,328,中国,广东,深圳,一个关注世界局势，地缘政治，金融市场，楼市，股市基金的政治财经博主,846,104.1万,男,https://weibo.com/u/2665832730,https://m.weibo.cn/detail/PdwdAdVsW,PdwdAdVsW
5132229732735538,PdwrrbtDA,缪特mt,2025-02-09 19:59:43,#雷军开小米YU7实测一千公里# 雷总真的太卷了YU7上市前再次自己路测开了1310公里，平均时速100km/h以上，中间充电2次，这个成绩怎么样？ ,0,7,64,中国,重庆,重庆,【不是员工】永远在路上。可以叫我缪特，也可以叫我大狗。 合作请私信,443,22.2万,男,https://weibo.com/u/7871463520,https://m.weibo.cn/detail/PdwrrbtDA,PdwrrbtDA
5132469576404003,PdCGhqRYn,Mr_jack吴,2025-02-10 11:52:46,雷军真要给我股权激励哦 我现在都在看房子了 买大套点 再雇两个保姆  ,0,0,0,中国,福建,厦门,,10,2,男,https://weibo.com/u/6149399517,https://m.weibo.cn/detail/PdCGhqRYn,PdCGhqRYn
5132469093534961,PdCFvePBv,梨浔月序,2025-02-10 11:50:51,I 我来44 听说秒上 买总会不自觉地套上其他品牌的杯套，因为害怕我的购买频率让身边的人自卑进而产生距离感。低调一直是我们家的家训，我也十分讨厌让别人产生不适的情绪，所以一直用和示人。直到有一天同学请大家，其他人都支支吾吾半天不知道该点什么，等到了我，我直接流利地说了一句“grande的拿铁 ...全文,0,0,0,中国,贵州,铜仁,朝露待日晞,334,5478,女,https://weibo.com/u/6650743412,https://m.weibo.cn/detail/PdCFvePBv,PdCFvePBv
5132469045298811,PdCFqmesH,一颗小米星Su7,2025-02-10 11:50:40,@雷军 练 ,0,0,0,中国,上海,上海,永远相信美好的事情即将发生！,235,2.4万,男,https://weibo.com/u/6977400931,https://m.weibo.cn/detail/PdCFqmesH,PdCFqmesH
5132459543365139,PdCq6e7qr,雷军,2025-02-10 11:12:54,小米SU7 Ultra 开启全国专业赛道的挑战，成绩明日起陆续公布。  这项挑战计划，内部代号“C计划”。大家告诉我， C代表“Challenge 挑战”、  “Conquer 征服” 和 “ China 中国”。我们的工程师和车手做了很久的准备，请大家多多鼓励我们的团队！ #小米su7ultra# ,32,156,807,中国,北京,北京,小米董事长，金山软件董事长。业余爱好是天使投资。,1546,2539.5万,男,https://weibo.com/u/1749127163,https://m.weibo.cn/detail/PdCq6e7qr,PdCq6e7qr
5132468922090114,PdCFe8LJw,孟庆泉律师,2025-02-10 11:50:09,荷兰阿克苏诺贝尔职场霸凌引发行政民事治安检司系列案，深度揭穿黑幕！@人民日报@宝马中国@宜家家居IKEA@宣伟建筑涂料官方微博@立邦中国@雷军@奥迪中国@雅马哈-中国@捷豹中国Jaguar@英菲尼迪中国@路虎中国@大众中国@劳斯莱斯汽车@福特中国@特斯拉@芬琳漆@毕克化学官方微博@大宝漆官方微博@嘉宝莉集团...全文,0,0,0,中国,江西,N/A,崇尚民主法治，注重细节思路！,536,7.8万,男,https://weibo.com/u/2101640031,https://m.weibo.cn/detail/PdCFe8LJw,PdCFe8LJw
5132468636878910,PdCELsRwa,用户7884775040,2025-02-10 11:49:02,雷军SU7U也选装个透明门，外加剪刀门，档次逼格拉满，别的车这样改会被诟病喷，小米不会 ,0,0,0,中国,天津,天津,但行好事莫问前程,133,38,男,https://weibo.com/u/7884775040,https://m.weibo.cn/detail/PdCELsRwa,PdCELsRwa
5132468492963081,PdCExcqPD,天吐一啖,2025-02-10 11:48:28,官方公布，小米SU7 Ultra开启全国专业赛道挑战  1、自2月11日起开陆续公布挑战成绩，看来前期已经开始挑战了；  2、小米内容把这项活动命名为“C计划”，雷军表示“C”有三层含义，分别是：Challenge 挑战、 Conquer 征服、China ；  3、雷军讲他们的工程师和车手做了很久的准备，希望大家能鼓励他们的 ...全文,0,0,0,中国,黑龙江,牡丹江,努力到让自己无能为力，坚持到让自己感动自己。,213,9.1万,男,https://weibo.com/u/2751339937,https://m.weibo.cn/detail/PdCExcqPD,PdCExcqPD
5132468410126222,PdCEp0wPQ,冷静_1980,2025-02-10 11:48:08,@柏铭007 说的这事，小米就不会。@雷军 亲口说过，“批评比赞美更能让企业成长！” “小米欢迎善意批评！”（翔翔那样恶意造谣当然不行） ,0,3,1,中国,北京,北京,请帮助多多转发，把欢乐分享给朋友们～！,10185,51.1万,男,https://weibo.com/u/2194102360,https://m.weibo.cn/detail/PdCEp0wPQ,PdCEp0wPQ
5132267489853908,PdxqkFls0,小白同学来啦,2025-02-09 22:29:44,胡总@胡峥楠 来爆料昨天雷总@雷军 驾驶#小米yu7# 的更具体的出行路线了。  昨天是从北京到上海的长途自驾，两次休息补能是在济阳南服务区和沭阳服务区。  从北京小米科技园，途径济阳南服务区、沭阳服务区和终点上海金桥小米园区。  高德推荐的路线以及雷总和胡总爆料的 1310km 长途来看，走的应该就是 ...全文,0,9,30,中国,广东,深圳,分享汽车新鲜事儿,483,28.5万,男,https://weibo.com/u/5976953813,https://m.weibo.cn/detail/PdxqkFls0,PdxqkFls0
5132461715488799,PdCtBn1T1,小马甲不小,2025-02-10 11:21:31,雷军：小米SU7 Ultra 挑战、征服、中国  底气非常非常非常足，期待！  #汽场全开##小米su7# ,0,20,96,中国,四川,成都,数据分析师，手机&amp;新能源市场数据分析研究，抽丝剥茧，探寻数字背后的秘密。回望过去，分析当下，展望未来。,420,10.9万,男,https://weibo.com/u/7796793293,https://m.weibo.cn/detail/PdCtBn1T1,PdCtBn1T1
5132170807214108,PduUougIA,新渠道-李霸天,2025-02-09 16:05:33,#雷军开小米YU7实测一千公里#  看雷总微博IP地址，这1300km应该是北京开到上海  YU7顶着限速开，零下10度，至少一箱电也跑了437km…  对纯电SUV来说，这个成绩应该算可以吧？  #汽场全开##小米汽车# ,1,63,101,中国,广东,广州,专注于新能源汽车营销和渠道,623,12.4万,女,https://weibo.com/u/6528484723,https://m.weibo.cn/detail/PduUougIA,PduUougIA
5132136313782993,Pdu0LfS81,MingZhC,2025-02-09 13:48:30,雷军人气暴涨的根本原本是什么？ ,4,3,43,中国,北京,北京,城市三千，我只取一瓢饮,2088,49.6万,男,https://weibo.com/u/3821861152,https://m.weibo.cn/detail/Pdu0LfS81,Pdu0LfS81
5132462910865744,PdCvx3DdC,YingF1,2025-02-10 11:26:16,@雷军 雷总新年好！我有一个全球首创的广州F1赛车产业园项目，融合F1赛道、赛车大学和创新车队，期待小米能加入F1或FE赛场，共同打造科技与速度的未来！已私信简要资料，期待您的指导！🙏🙏🔥  #小米##小米汽车##天使投资人##雷军# ,0,1,0,中国,广东,广州,f1yingping@163.com,6,1,女,https://weibo.com/u/7885896402,https://m.weibo.cn/detail/PdCvx3DdC,PdCvx3DdC
5132462126271191,PdCugqjqf,小杨试驾,2025-02-10 11:23:09,理论上跑高速都要13+小时以上，甚至14小时，说明充电不能从电量耗完开始，也不能保证完全充满才开始，否则充电会耗费大量时间，而总共就花了15个小时，#雷军开小米YU7实测一千公里# #小米汽车# YU7，你真行小米汽车,0,1,1,中国,四川,N/A,新能源智驾，看小杨试驾,135,228,男,https://weibo.com/u/6017390795,https://m.weibo.cn/detail/PdCugqjqf,PdCugqjqf
5132462092715651,PdCudbosP,Nanami-559,2025-02-10 11:23:02,#小米澎湃os2.0##红米k60e#  @雷军 @王腾Thomas @卢伟冰 @DaWang王乐 小米的开发组什么时候修一下红米k60e的这个bug？从澎湃os2.0开始到现在此Bug大概率触发，且任何应用均能触发此bug，刷个视频，打个游戏都会 ,0,0,0,中国,广东,深圳,,5,1,男,https://weibo.com/u/7617752686,https://m.weibo.cn/detail/PdCudbosP,PdCudbosP
5132460849366096,PdCscDiy4,黑科技解密,2025-02-10 11:18:05,#雷军# #考研人的精神状态# #真诚才是必杀技# 黑科技解密的微博视频 ,0,0,1,中国,北京,北京,世界好奇妙，你不知道的科学知识都在这里！,71,27.9万,男,https://weibo.com/u/6179910412,https://m.weibo.cn/detail/PdCscDiy4,PdCscDiy4
5132460710955329,PdCrZ40wx,ZILEIJUN,2025-02-10 11:17:32,雷军 雷总都发了两遍，可见这一次雷总有多么重视。,0,0,1,中国,江西,宜春,,82,70,男,https://weibo.com/u/6615306071,https://m.weibo.cn/detail/PdCrZ40wx,PdCrZ40wx
5132460465327159,PdCrAmlPV,路人Qq2013,2025-02-10 11:16:34,一个老实人雷军指着另一个老实人何小鹏说，你公司的最大问题就是你何小鹏，你只想做董事长，不想做CEO。,0,0,0,中国,河南,三门峡,朝夕饮冰，得做路人,186,285,男,https://weibo.com/u/3230570955,https://m.weibo.cn/detail/PdCrAmlPV,PdCrAmlPV
5132458955641437,PdCp9nFAV,EricWONGERIC,2025-02-10 11:10:34,@雷军 小米万兆路由器，升级下系统，增加远程查看路由器指示灯功能吧，这样还能远程看状态#小米路由器# ,0,0,0,中国,广东,深圳,,1616,717,男,https://weibo.com/u/1878594181,https://m.weibo.cn/detail/PdCp9nFAV,PdCp9nFAV
5131390108305567,PdaBcyQEL,江晚望晴空,2025-02-07 12:23:21,雷军直播被封后的心声，网友可真能整活 ,11,15,605,中国,浙江,绍兴,商务合作请私信～,329,18.3万,男,https://weibo.com/u/7603251011,https://m.weibo.cn/detail/PdaBcyQEL,PdaBcyQEL
5132458676721273,PdCoHscvD,爱范儿,2025-02-10 11:09:28,小米汽车辟谣「断轴」传闻  近日，有车主称其驾驶小米 SU7 经过坑洼路段后，车辆出现了断轴情况。  2 月 9 日，小米汽车官方发文辟谣，经查完全不存在所谓「断轴」情况。  小米汽车信息显示，驾驶员以约 70km/h 的车速高速过路面(该路段悬挂提醒 20km/h 限速的标识)，行至某一破损/坑洼路面，因前述不 ...全文,2,4,6,中国,广东,深圳,爱范儿，是一个科技与生活方式媒体，探索明日生活方式的数字潮牌，我们关注科技、城市、工具、艺术、观念，推动生活方式的Keep Patching无限更新。,819,239.6万,男,https://weibo.com/u/1642720480,https://m.weibo.cn/detail/PdCoHscvD,PdCoHscvD
5132458133817608,PdCnPg18k,用户0020010912,2025-02-10 11:07:18,h190 💊  嗨嗨们不会放过任何小米SU7的事故的，事实证明，任何指导雷军造车的品牌一定会被小米埋没，等等六月YU7上市见分晓,0,0,0,中国,江苏,苏州,做一个诚实正直的人,116,129,男,https://weibo.com/u/7799313303,https://m.weibo.cn/detail/PdCnPg18k,PdCnPg18k
5132457974170615,PdCnzhuXZ,一生磨历,2025-02-10 11:06:39,女强人霸道女总裁可能会说几句厉害的话，支撑起她业绩的还不得是背后的一大堆愿意卖命的人。雷军和董明珠的区别。,0,0,0,中国,江苏,苏州,人啊，请珍惜你身边的一切。,1346,541,男,https://weibo.com/u/1735432962,https://m.weibo.cn/detail/PdCnzhuXZ,PdCnzhuXZ
5132456426734170,PdCl4sfRE,幕后光影录,2025-02-10 11:00:31,雷军称小米16年开始布局AI模型 几乎投资了市面上所有的大模型，期待小爱同学和DeepSeek联动起来。deepseek （本内容由AI生成）#AI探索计划# #AI创造营# 幕后光影录的微博视频 ,0,0,0,中国,北京,北京,带你走进电影制作的秘密花园，探索那些不为人知的故事。,82,16.4万,女,https://weibo.com/u/6366957642,https://m.weibo.cn/detail/PdCl4sfRE,PdCl4sfRE
5132456083063738,PdCkwcR18,A00小杨锅锅,2025-02-10 10:59:09,#生活手记#军儿，你也是好起来了，我们老板带我们看你的视频，向你致敬@雷军 ,0,0,0,中国,广东,东莞,十几岁的年纪，哪有什么故事 ，无非就是醉过几场酒 爱过一个人。,133,190,男,https://weibo.com/u/6321555177,https://m.weibo.cn/detail/PdCkwcR18,PdCkwcR18
5132455887503365,PdCkcvtY1,河马视频,2025-02-10 10:58:22,社会 【#雷军开小米YU7实测一千公里#】小米创办人、董事长兼CEO@雷军 2月8日晚间21:29发文透露，今天是小米YU7冬季高速长途的测试活动，主要测智能驾驶和续航等项目。此次测试活动早上6:10出发，晚9:10结束，雷军称自己开了1310公里，几乎全程高速，平均时速100km/h以上，路上最低温度-10℃， ...全文,0,0,0,中国,福建,福州,商务合作🛰️：77854,1304,1155.2万,男,https://weibo.com/u/6046112792,https://m.weibo.cn/detail/PdCkcvtY1,PdCkcvtY1
5132454652283065,PdCid9zVD,李成东,2025-02-10 10:53:28,投资人喜欢有结果的创业者  VC喜欢投大公司大背景的创业项目，尤其是有连环成功创业经历的人物，比如季琦和雷军。既然是风险投资，投的就是人，投的是这个人之前经验，赌他现在的项目也能成功。我很少听说过，投资人会投一个没啥经验的，甚至多是失败经验的人！成功是成功之母，失败和成功没必然联系！ ...全文,3,1,4,中国,浙江,宁波,追求如同大前研一的学习工作生活方式。学习力、前瞻力、思考力，三力合一，沉淀自己，不求闻达于诸侯。仅代表个人观点。,1082,78万,男,https://weibo.com/u/1589153251,https://m.weibo.cn/detail/PdCid9zVD,PdCid9zVD
5132165834606511,PduMnjkmz,型车志,2025-02-09 15:45:48,#雷军开小米YU7实测一千公里# 雷军这次亲自上阵，开着小米YU7跑了1310公里，用了15小时，平均时速87.3km/h，最低温-10℃。充电2次，折算下来单次续航大概437公里。数据看起来不错，冬季高速续航还能挺住，但实际用车体验可能和官方测试不同，毕竟气温、驾驶方式都会影响续航。智能驾驶和充电效率也得看 ...全文,7,12,41,日本,日本,N/A,分享有趣车型，聊聊驾驶那些事儿,1237,147万,男,https://weibo.com/u/1750727217,https://m.weibo.cn/detail/PduMnjkmz,PduMnjkmz
5132454106499642,PdChkrgQW,闰秒如云,2025-02-10 10:51:18,🔥#哪吒影史第一#杀疯了！《哪吒之魔童闹海》票房登顶中国影坛TOP1，魔童三头六臂掀翻春节档！80亿+票房YYDS，网友：饺子导演加班到凌晨的头发没白掉！ 🎬影旅联动超会玩！跟着《唐探1900》打卡乐陵影视城，抖音攻略获赞百万，山东文旅赢麻了~ 🤖#雷军劝年轻人学AI#冲上热搜！DeepSeek炒股大军崛 ...全文,1,1,0,中国,上海,上海,天雨藏风,662,997,男,https://weibo.com/u/1406563795,https://m.weibo.cn/detail/PdChkrgQW,PdChkrgQW
5132454073470531,PdChheyQj,小花花花花花花花一定会很幸福,2025-02-10 10:51:10,啊啊啊突然发现华晨宇跟雷军有合照 未来导向是支持华晨宇的 ,0,0,0,中国,重庆,重庆,人嘛，总是要疯狂一次，说不定就赢了。,513,96,女,https://weibo.com/u/7523717087,https://m.weibo.cn/detail/PdChheyQj,PdChheyQj
5132452917941045,PdCfpxjPn,那一场雪永恒,2025-02-10 10:46:35,想换一下Max@雷军 雷总 ,0,0,0,中国,贵州,N/A,有人惊艳时光 有人温暖岁月 有人一生纯良,112,477,男,https://weibo.com/u/6610369492,https://m.weibo.cn/detail/PdCfpxjPn,PdCfpxjPn
5132452330997670,PdCet4bxs,车圈连连看,2025-02-10 10:44:15,小米SU7过坑“断轴”被维权，官方发声回应：不存在断轴#小米汽车##小米SU7##小米汽车称断轴非产品质量问题##小米SU7ultra#雷军# @车壹条条看 @嘴强车手 @新浪汽车 @好车推荐官Beta @旭叨叨说车 车圈连连看的微博视频 ,0,0,1,中国,四川,成都,网罗车圈热点，指尖看动态,168,2819,男,https://weibo.com/u/7899451155,https://m.weibo.cn/detail/PdCet4bxs,PdCet4bxs
5132451708667092,PdCdsAmHO,胡奈何,2025-02-10 10:41:46,雷军 军哥有没有想过在扫地机器人上装个视频遥控系统，这样买了你家扫地机器人的用户，上班摸鱼时可以远程玩扫地机器人打扫家务。@雷军 ,0,0,0,中国,北京,北京,做一个只对自己说谎的哑巴,5,2,男,https://weibo.com/u/5864266410,https://m.weibo.cn/detail/PdCdsAmHO,PdCdsAmHO
5132222828645014,PdwgiAgXI,雄鹰_科技,2025-02-09 19:32:17,雷总实测督战小米YU7表现，现在就等发布与定价了。#雷军开小米YU7实测一千公里# ,0,35,70,中国,河北,保定,共同做到最好，商务合作WX: 348676777,4576,17.4万,男,https://weibo.com/u/5749151767,https://m.weibo.cn/detail/PdwgiAgXI,PdwgiAgXI
5132451570254907,PdCdf14jp,新浪新闻,2025-02-10 10:41:13,【#小米手机掉队了吗#？】据中国新闻周刊 王骁至今还能回忆起十几年前，第一代小米手机发布的时候，他坐在电脑前预约抢购的紧张模样。  趁着新一轮国补开启，他想买一部久违的小米给自己当新年礼物。只是要不要买最新的小米15系列，王骁还没有下定决心。  小米15的起步价已经到了4499元，补贴完也要400 ...全文,0,8,9,中国,北京,北京,上新浪新闻客户端，每天了解世界多一点。下载客户端：http://sina.cn/j/d.php?k=87,2133,1.07亿,男,https://weibo.com/u/2028810631,https://m.weibo.cn/detail/PdCdf14jp,PdCdf14jp
5132413699359709,PdBe9DgT3,雷军,2025-02-10 08:10:44,一起感受#小米SU7Ultra#的魅力。 小米汽车的微博视频  ,72,279,1688,中国,北京,北京,小米董事长，金山软件董事长。业余爱好是天使投资。,1546,2539.5万,男,https://weibo.com/u/1749127163,https://m.weibo.cn/detail/PdBe9DgT3,PdBe9DgT3
5132451261452612,PdCcK65Te,痞子ppppppiii,2025-02-10 10:40:00,如果我是AI，那么我一定是小爱...永远都会被雷军圈粉…买米根本不是因为便宜(就是)，是因为看了雷军写的书觉得太有良心了 ,0,1,0,中国,广东,N/A,吃饭请转@无害良痞 简介写什么好我也不知道 自言自语,39,63,女,https://weibo.com/u/6137389131,https://m.weibo.cn/detail/PdCcK65Te,PdCcK65Te
5132451061433286,PdCcq60Rw,李贝2024,2025-02-10 10:39:12,妈妈早上去了，说晚上回来。去的时候坐包车，回来我不知道，可能是高铁。@雷军 ,0,0,0,中国,河南,安阳,弄潮儿,154,22,女,https://weibo.com/u/7917447880,https://m.weibo.cn/detail/PdCcq60Rw,PdCcq60Rw
5132430340264086,PdBF016Hs,爱睡大觉吧,2025-02-10 09:16:52,雷军   很喜欢这一组  终于挖齐了   ,0,24,22,中国,江苏,苏州,晚睡协会常任理事,61,235,女,https://weibo.com/u/6014375273,https://m.weibo.cn/detail/PdBF016Hs,PdBF016Hs
5132449602077338,PdCa48Ips,王洪浩的lu,2025-02-10 10:33:24,#雷军开小米YU7实测一千公里#小米YU7预计在6 7月上市，做个小调查，大家会选Model y还是小米YU7？  网页链接 ,0,5,146,中国,北京,北京,关注我，奇怪的知识又增加了,1376,95.3万,男,https://weibo.com/u/1831887773,https://m.weibo.cn/detail/PdCa48Ips,PdCa48Ips
5132142522666152,PduaMbbAs,黑科技解密,2025-02-09 14:13:11,红米这波宣发文案让多少人直呼过瘾？两个风格相似的男人终于梦幻联动了，当然要配上雷总的曲子。祝愿小米爆火！樊振东的西装依然帅气十足🥰 #雷军# #樊振东# #当红不让新青年# 黑科技解密的微博视频 ,8,2,157,中国,北京,北京,世界好奇妙，你不知道的科学知识都在这里！,71,27.9万,男,https://weibo.com/u/6179910412,https://m.weibo.cn/detail/PduaMbbAs,PduaMbbAs
5132448847105496,PdC8QtOsM,虚拟现实建筑师,2025-02-10 10:30:24,雷军透露，从2016年开始，小米就开始在人工智能领域进行布局，几乎投资了市场上所有的大模型。他满怀期待地表示，希望小爱同学和DeepSeek能够实现紧密合作，共同推动人工智能的发展。 （本内容由AI生成）#AI探索计划# #AI创造营# 虚拟现实建筑师的微博视频 ,0,0,0,中国,北京,北京,你的私人搭配师！,827,13.9万,女,https://weibo.com/u/2058095112,https://m.weibo.cn/detail/PdC8QtOsM,PdC8QtOsM
5132447991992183,PdC7t8mfZ,龙批宝是的念来过倒,2025-02-10 10:27:00,雷军家乡：“小城大爱”屡次全网刷屏　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　... 网页链接 ,0,0,0,中国,湖北,N/A,你是一只宝批龙，宝批龙 你有许多小秘密，小秘密,172,14,男,https://weibo.com/u/5443639856,https://m.weibo.cn/detail/PdC7t8mfZ,PdC7t8mfZ
5132447827888241,PdC7cx65H,蒲公英red869,2025-02-10 10:26:21,感谢雷军啊～这个折叠手机太值了 ,0,0,0,中国,河南,郑州,记录生活,1072,463,女,https://weibo.com/u/5142361686,https://m.weibo.cn/detail/PdC7cx65H,PdC7cx65H
5132447157322815,PdC67uIZV,菩提的禅意,2025-02-10 10:23:41,维科精密：绑定联合电子，供货小米su7电机，合作比亚迪智驾。#事件驱动：雷军称正研究提升小米汽车产能。 ,0,0,0,中国,山西,太原,,127,490,男,https://weibo.com/u/5667182016,https://m.weibo.cn/detail/PdC67uIZV,PdC67uIZV
5132446624386748,PdC5gipc0,AUV是璇儿呀,2025-02-10 10:21:34,小米什么时候出油车@雷军 ,0,0,0,中国,山西,N/A,永远热爱舞台,405,261,女,https://weibo.com/u/6459186295,https://m.weibo.cn/detail/PdC5gipc0,PdC5gipc0
5132446338909920,PdC4NBnSo,八月俊杰,2025-02-10 10:20:26,小米创始人雷军建议蔚来CEO李斌：贵的一塌糊涂，汽车生态件标准统一降低成本…… 八月俊杰的微博视频 ,0,0,0,中国,山东,N/A,财经自媒体，知名财经博主，公众号，八月俊杰。,802,29万,男,https://weibo.com/u/5953250708,https://m.weibo.cn/detail/PdC4NBnSo,PdC4NBnSo
5132445769271629,PdC3SCTYp,墨涵电商咨询,2025-02-10 10:18:10,为什么Deepseek没有诞生于字节这样的大厂？  为了把这个问题彻底搞清楚，我们开始使用英特尔衰落的案例来为大家做详细讲解。上一集的小总结我们先来复习一下，为啥在PC互联网时代如此强悍的老英稍微转换了一个赛道就变得如此衰弱不堪了呢？总结出来有三个关键点：1、短线 2、保守  3、傲慢。  你把这三 ...全文,0,0,0,中国,重庆,重庆,大学电商客座教授，四川大学工商管理硕士，12年资深电商咨询顾问。专注解决电商品牌从0到千万的全渠道营销与方案落地。电商营销咨询：31441767,66,106,男,https://weibo.com/u/3802492026,https://m.weibo.cn/detail/PdC3SCTYp,PdC3SCTYp
5132121159238925,PdtCjCLsV,雷军,2025-02-09 12:48:17,围栏、器材，都制约不了小孩哥对 SU7 Ultra的喜爱程度。  他透过围栏，用儿童手表，认真拍摄 Ultra 漂亮的碳纤维尾翼。(图：网页链接) ,93,556,6077,中国,上海,上海,小米董事长，金山软件董事长。业余爱好是天使投资。,1546,2539.5万,男,https://weibo.com/u/1749127163,https://m.weibo.cn/detail/PdtCjCLsV,PdtCjCLsV
5132445372384518,PdC3fa0jY,用户7883601150,2025-02-10 10:16:35,重启确实能解决问题，但为什么新系统更新后就会出这些bug？我就点开了王者荣耀然后切回微信回消息，就变成了这样…… #小米13#  @小米 @小米客服 @雷军 #小米# 用户7883601150的微博视频 ,0,1,0,中国,贵州,N/A,,1,1,女,https://weibo.com/u/7883601150,https://m.weibo.cn/detail/PdC3fa0jY,PdC3fa0jY
5132132340730730,PdtUm345Y,大梦-LICHAN,2025-02-09 13:32:43,@ssertp5 这个分析专业的，  我也大概算了下，按照这数据来看，冬季低温开空调然后定速100，大概高速百公里电耗18-19个。  估计测试的也是四驱版，对suv来说其实还不错。  小米汽车#小米yu7﻿# #雷军开小米YU7实测一千公里# ,5,12,46,中国,广东,中山,手机影像，汽车摄影、权益研究，分享我的科技生活体验。联系vx：limon968。,2546,27.1万,男,https://weibo.com/u/3706460877,https://m.weibo.cn/detail/PdtUm345Y,PdtUm345Y
5132275136857393,PdxCFsLV7,楚团长聊聊天,2025-02-09 23:00:08,小米：中国制造+中国品牌  要在港股选择一家公司来代表中国制造，其实非常艰难，比亚迪、中芯国际、中国中车等不同行业的龙头企业都有资格担此重任。  但我是个雷军粉丝，我更愿意在当下小米集团风头一时无两的节点，用小米来做这个样本。  截至上周五，小米集团股价收于42.45元，总市值正式突破万亿人 ...全文,19,16,98,中国,上海,上海,通过“有择时的定投”和“股债平衡”策略，做普通人的理财投资,1997,26.3万,男,https://weibo.com/u/3317427737,https://m.weibo.cn/detail/PdxCFsLV7,PdxCFsLV7
5132444504426856,PdC1QizCU,银辰岁月83807,2025-02-10 10:13:09,雷军家乡：“小城大爱”屡次全网刷屏　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　...@QQ浏览器 网页链接 ,0,0,0,中国,湖北,N/A,,5,1,男,https://weibo.com/u/6870827630,https://m.weibo.cn/detail/PdC1QizCU,PdC1QizCU
