微博id,uni_id,url,主页,发布时间,国家,城市,微博bid,微博作者,微博内容,性别,情感倾向,点赞数,爬取时间,用户关注数,用户简介,省份,粉丝数,评论数,转发数
2827386331.0,OlRTfrfM7,https://m.weibo.cn/detail/OlRTfrfM7,https://m.weibo.cn/u/6456202075?,2024-07-03 18:34:03,中国,,,科技新一,我勒个豆 山东青岛优选计划 高校名单没有山东大学 ,f,0.98953199926782,0.0,2024-12-08 21:20:58,407.0,一生追求真理和自由,山东,40,0.0,0.0
2880758390.0,,https://m.weibo.cn/detail/P3cdZtZ2f,https://m.weibo.cn/u/6882481489?,2024-12-03 22:08:37,中国,济南,P3cdZtZ2f,Wid808Bass_,#通行线·轨交#【济南地铁8号线全线贯通】12月5日，在济南轨道交通8号线一期工程建设现场，最后一榀U型梁在潘王路站至山东大学站（均为工程名）区间完成架设，标志着8号线全线桥隧贯通。济南轨道交通8号线一期工程全长25.50公里，其中地下段约5.62公里，高架段约19.88公里。（图源：济南轨道交通社交媒 ...全文,f,0.4360188242492933,22.0,2024-12-08 21:20:58,1079.0,大交通文化推广和传播品牌,山东,51.8万,0.0,0.0
2968981215.0,,https://m.weibo.cn/detail/P3Cv2hs0D,https://m.weibo.cn/u/5067158731?,2024-12-06 17:02:02,中国,沈阳,P3Cv2hs0D,劉偉書法,“韦神”韦东奕的14条个人信息 1.他曾第一届阿里全球数学竞赛夺得金奖。  2.他父亲韦忠礼已经去世，生前曾是山东建筑大学的教授，山东大学的博导，是数学领域当年的专家。  3.他父亲是浙江东阳人，由于在山东教书工作，所以韦东奕是在济南出生长大、上学。  4.他今年33岁，1991年生。  5.他 ...全文,f,1.0,111.0,2024-12-08 21:20:58,8.0,无,辽宁,49.5万,0.0,3.0
3022732373.0,OxSEcjjLz,https://m.weibo.cn/detail/OxSEcjjLz,https://m.weibo.cn/u/5305157796?,2024-09-20 18:33:22,中国,天津,,徐顺达,12月3日，德州市新能源新材料产业技术供需对接会在济南举行。活动现场，省创新发展研究院与德州市科技局签订深化科技成果转化合作协议。山东大学与山东汇龙电工股份有限公司“多头漆包机智能解耦合温控数字化技术开发应用与推广”等6个项目签约。（德州日报） ,m,0.4460055780131762,58.0,2024-12-08 21:20:58,488.0,,天津,7071,69.0,69.0
3057182845.0,,https://m.weibo.cn/detail/P3D3y3FNT,https://m.weibo.cn/u/1813167792?,2024-12-06 18:27:03,中国,济南,P3D3y3FNT,山东大学第二医院,“以创新实践推进中国哲学社会科学自主知识体系构建”座谈会在山东大学召开网页链接 ,f,0.9999960131863148,0.0,2024-12-08 21:20:58,1681.0,杂志社官网：http://www.kjzyzzs.com,山东,9312,0.0,0.0
3194153385.0,,https://m.weibo.cn/detail/P2zFOgNdf,https://m.weibo.cn/u/6813828135?,2024-11-29 20:00:01,中国,韶关,P2zFOgNdf,文欧价值,真希望突然天降一个开着柯尼塞格的185➕8块腹肌的大帅哥，一把夺过我的笔，撕掉我的试卷，然后在我耳边说“别说了，山东大学校长你来当” ,f,0.9890467511968898,1.0,2024-12-08 21:20:58,157.0,这里介绍不了我,广东,392,0.0,0.0
3203137375.0,P3siEBO84,https://m.weibo.cn/detail/P3siEBO84,https://m.weibo.cn/u/7213780120?,2024-12-05 15:04:04,中国,成都,,四川观察,山东大学漂亮饭 ,f,0.9910670079601588,1.0,2024-12-08 21:20:58,118.0,镇魂｜你所期盼的都会稳稳妥妥的到来👌🏻,四川,39,1.0,0.0
3221854141.0,,https://m.weibo.cn/detail/P3Act7DWy,https://m.weibo.cn/u/7703310777?,2024-12-06 11:10:47,中国,济南,P3Act7DWy,微博济南,济南，我来啦 济南，我走啦 哈哈哈第二次来济南只停留了6小时，但是去感受了一下亚洲第二大食堂哈哈哈济南·齐园餐厅(山东大学中心校区店) ,f,0.9977590401488252,5.0,2024-12-08 21:20:58,122.0,万物喜欢,山东,53,0.0,0.0
3237705130.0,OBCYfdJeI,https://m.weibo.cn/detail/OBCYfdJeI,https://m.weibo.cn/u/7848654933?,2024-10-15 10:00:01,中国,北京,,北京大学,小区位置：华夏福地  商圈：印象城 洪家楼 山东大学  南向 主卧 带阳台 可月付 可短租 高性价比 电梯房 全实体墙 济南·洪家楼 ,m,0.9358486369838636,0.0,2024-12-08 21:20:58,12.0,绿泡泡➕17353399035,北京,1,0.0,0.0
3296258407.0,,https://m.weibo.cn/detail/P3TASpCS8,https://m.weibo.cn/u/5889025835?,2024-12-08 12:33:07,中国,,P3TASpCS8,可晨闻,济南租房个人房子 济南·利农花园  山大路利农花园小区次卧出租，  带空调  有热水器 洗衣机 暖气衣橱等 简单家具 通风好 采光好 交通便利 附近有山东大学 科技市场 华强 老东门 中心医院 洪楼 等等 非中介托管 ,f,0.6309839604673776,1.0,2024-12-08 21:20:58,103.0,,山东,4,1.0,0.0
3541728125.0,,https://m.weibo.cn/detail/P3sLID3QI,https://m.weibo.cn/u/3541728125?,2024-12-05 16:15:40,中国,蚌埠,P3sLID3QI,蚌埠发布,#蚌埠本地# 【全市唯一！“垓下遗址景区推动文旅融合发展”入选 第二批长三角人文经济典型案例】 近日，第五届长三角国际文化产业博览会开幕。开幕式上，“第二批长三角人文经济典型案例”正式发布，“垓下遗址景区推动文旅融合发展”案例成功入选，这也是我市唯一入选的案例。 近年来，固镇县坚持以文 ...全文,f,0.9999999935379972,0.0,2024-12-08 21:20:58,556.0,蚌埠报业传媒集团承办,安徽,5.4万,0.0,0.0
3546569522.0,,https://m.weibo.cn/detail/P3s9BmTOi,https://m.weibo.cn/u/1679114392?,2024-12-05 14:41:45,中国,青岛,P3s9BmTOi,即墨环保,何以中国丨#齐文化##何以中国弦歌不辍# 今年山东齐文化的亮点颇多，一起来看看亮点吧！ 亮点一《齐书》发布：《齐书》这部大型文献集成摘选古文本360余种，2000余卷，成为齐文化领域最全面最权威的图书。 亮点二 学术合作深化：尼山中华优秀传统文化联合研究生院专题研修基地签约，山东大学与齐文化博 ...全文,f,0.9999999999380376,1.0,2024-12-08 21:20:58,658.0,热不热,山东,199,0.0,0.0
1880883723.0,,https://m.weibo.cn/detail/OBD4k6FSl,https://m.weibo.cn/u/3568130650?,2024-10-15 10:15:00,中国,济南,OBD4k6FSl,山东大学,莫名的累 从周三到周五 连轴上了三整天的课 累到晚上不想说话 今早上又马不停蹄的来医院看👵 昨晚加起来睡了不到5小时 头疼要疼炸了感觉 一下子憔悴了好多 明后天又要起大早带学生出去考一天试 最近也是满满的憔悴 济南·山东大学齐鲁医院 ,f,0.454257168263723,1.0,2024-12-08 21:20:58,419.0,此间无事 岁岁年年,山东,565,0.0,0.0
2207472983.0,,https://m.weibo.cn/detail/P3vlKpzV3,https://m.weibo.cn/u/7488465698?,2024-12-05 22:49:55,中国,北京,P3vlKpzV3,吃栟糖的喵酱,【AI热评：#幼儿园120道题调查家长谁给的权力#？#幼儿园调查问卷问题离谱谁给的权力#】近日，山东省龙口市的郑女士吐槽，开学三个月，孩子所就读的幼儿园给家长连发三份调查问卷。有的问卷长达120道题，其中不乏“更喜欢男孩还是女孩”等不合理问题，以及“摸底”父母职业、家庭收入等内容。对此，龙口 ...全文,m,0.9999917876525352,10.0,2024-12-08 21:20:58,214.0,新闻热线：0534-5326538,北京,5.2万,3.0,0.0
2207472983.0,,https://m.weibo.cn/detail/P3unrxRzB,https://m.weibo.cn/u/7934077859?,2024-12-05 20:21:21,中国,北京,P3unrxRzB,吃栟糖的喵酱,选调#选调生# 明日开考，考前划重点扫一扫带走它#公务员考试##公务员考试#山东大学威海#备战公考##公考时政#山东大学威海山东大学威海 威海·鼎成教育高区学习中心 ,m,0.999999999962395,0.0,2024-12-08 21:20:58,13.0,,北京,1,0.0,0.0
2175686497.0,,https://m.weibo.cn/detail/P3REhbdaY,https://m.weibo.cn/u/3803091955?,2024-12-08 07:36:00,中国,济南,P3REhbdaY,济南日报,记录日常生活碎片 去排了之前很火有点小贵的面包～确实不错 江大厨👩🍳自己做了糖葫芦和辣白菜👍 去山东大学博物馆闲逛了一圈（突然发现今年去了好多博物馆） 顺路去滨海公园看海鸥 回家买了心心念念的露比帽 ,f,0.9999999999097996,1.0,2024-12-08 21:20:58,248.0,山河无恙，人间皆安,山东,148,0.0,0.0
1880883723.0,,https://m.weibo.cn/detail/OBD4k6FSl,https://m.weibo.cn/u/3874599507?,2024-10-15 10:15:00,中国,济南,OBD4k6FSl,山东大学,学姐我真稀罕你啵啵啵我亲亲你啵啵啵一辈子跟我好 威海·山东大学(威海校区) ,m,0.9999910133006112,5.0,2024-12-08 21:20:58,391.0,,山东,159,0.0,0.0
1880883723.0,,https://m.weibo.cn/detail/OBD4k6FSl,https://m.weibo.cn/u/7739503876?,2024-10-15 10:15:00,中国,济南,OBD4k6FSl,山东大学,假装被齐鲁挖走了 博施济众  广智求真 #山东大学##齐鲁医院##山东大学趵突泉校区#山东大学(趵突泉校区)济南·山东大学(趵突泉校区) ,m,0.99999778229017,1.0,2024-12-08 21:20:58,144.0,不仅医人，更要医心！,山东,39,1.0,0.0
1880883723.0,,https://m.weibo.cn/detail/OBD4k6FSl,https://m.weibo.cn/u/3683965947?,2024-10-15 10:15:00,中国,济南,OBD4k6FSl,山东大学,师兄去山大开会吃我最爱的兰州拉面需要10rmb，我在科大吃垃圾需要26rmb，青菜是吃了会吐的，油鸡是只有油的，每次在吃食堂的时候我都非常想念山大 ,f,0.2066050717168773,1.0,2024-12-08 21:20:58,149.0,自由又清醒，真诚而勇敢,山东,173,3.0,0.0
1880883723.0,,https://m.weibo.cn/detail/OBuoRlBVH,https://m.weibo.cn/u/6646969467?,2024-10-14 12:10:52,中国,济南,OBuoRlBVH,山东大学,[吃馕] 济南·山东大学(趵突泉校区) ,f,0.9910752831155352,0.0,2024-12-08 21:20:58,39.0,🫶🫶向荣,山东,30,0.0,0.0
1880883723.0,,https://m.weibo.cn/detail/OBuoRlBVH,https://m.weibo.cn/u/5456589573?,2024-10-14 12:10:52,中国,济南,OBuoRlBVH,山东大学,快乐就够了 ʔ•̫͡•ʕ 济南·山东大学中心校区 ,f,0.9982761495561316,1.0,2024-12-08 21:20:58,1331.0,"A woman, like an army. 我是我的堡垒，没人能摧毁",山东,189,0.0,0.0
1880883723.0,,https://m.weibo.cn/detail/OBGvTx0D2,https://m.weibo.cn/u/7771167726?,2024-10-15 19:01:10,中国,济南,OBGvTx0D2,山东大学,山东大学考研  出山大新传模拟题  目前组织的两次模考及批改已基本结束 最近有没参与到的同学 联系我单买卷子和答案 在这里说明一下到考前还是可以买滴 出题原因都是结合山大的重点进行的押题 参考语料提供多种思路 共31页 三万五千多字 补充附赠没有解析的押题卷及山大重点 以上 有意者可✉️ ...全文,f,0.9999999998503386,0.0,2024-12-08 21:20:58,153.0,朋友圈bb机,山东,112,1.0,0.0
1880883723.0,,https://m.weibo.cn/detail/OBGvTx0D2,https://m.weibo.cn/u/3809744992?,2024-10-15 19:01:10,中国,济南,OBGvTx0D2,山东大学,【#济南轨道交通8号线全线贯通# 】12月5日，在济南轨道交通8号线一期工程建设现场，最后一榀U型梁在潘王路站至山东大学站（均为工程名）区间完成架设，标志着8号线全线桥隧贯通，为早日建成通车奠定坚实基础。 济南轨道交通8号线一期工程西起邢村站、东至清源大街站，全长25.50公里，其中地下段约5.62 ...全文,m,0.9793306096626456,2.0,2024-12-08 21:20:58,94.0,解读交通 服务出行,山东,10万,0.0,0.0
1887344341.0,OAlclemRR,https://m.weibo.cn/detail/OAlclemRR,https://m.weibo.cn/u/7358839640?,2024-10-06 22:55:00,中国,上海,,观察者网,他们心态真好，大早上起来挨喷 济南·山东大学中心校区 ,m,0.8534448990014285,4.0,2024-12-08 21:20:58,476.0,人生何处不青山🏔,上海,97,5.0,0.0
1892723783.0,,https://m.weibo.cn/detail/OBD4kdi3m,https://m.weibo.cn/u/6413265151?,2024-10-15 10:15:00,中国,广州,OBD4kdi3m,中山大学,零下的温度  热情的节奏  抢到的后排  今日人设：白龙沙僧马 济南·山东大学中心校区 ,f,0.999821806487944,1.0,2024-12-08 21:20:58,168.0,自由就是不再寻求认可,广东,215,2.0,0.0
1893761531.0,OAgLCanPY,https://m.weibo.cn/detail/OAgLCanPY,https://m.weibo.cn/u/5399140185?,2024-10-06 11:38:10,中国,菏泽,P2gxT9Btt,闪电新闻,【#原来古人最快乐的事情也是吃肉#】山东大学考古学院教授宋艳波介绍，在北辛遗址一处灰坑中，发现6个个体的猪下颌骨。原来在7000年前，北辛人就开始吃猪肉了，从各个北辛文化遗址陆续出土的猪骨数量判断，猪已经成为北辛人主要的饲养对象。 闪电新闻的微博视频 ,m,0.9999999999995848,2.0,2024-12-08 21:20:58,1114.0,中共潍坊市奎文区委宣传部官方微博,山东,14.7万,2.0,1.0
1954334873.0,,https://m.weibo.cn/detail/P3UXh2oyi,https://m.weibo.cn/u/7448176830?,2024-12-08 16:01:02,中国,,P3UXh2oyi,不okay绷,下个月就要过年了#生活手记# 济南·山东大学中心校区 ,f,0.9424655154080174,21.0,2024-12-08 21:20:58,99.0,岁月长歌为伴 诗书砥砺生涯🎓,山东,5453,11.0,2.0
2002531717.0,,https://m.weibo.cn/detail/P3Ds763GI,https://m.weibo.cn/u/2661956384?,2024-12-06 19:27:34,中国,青岛,P3Ds763GI,济南校园,（转）何先生是浙江金华人，1917年生于天津，早年入著名的私立南开中学。1934年，在山东大学学习化学一年后，又考入清华大学。到清华不久，他对化学兴趣全消，对历史兴趣大增，于是考虑是否转攻历史。一次月考，他的历史得了89分，应属不错。然而，一位得91分的同学对他说：“能得89分也很不错啦！”这 ...全文,m,0.9999999919418416,0.0,2024-12-08 21:20:58,1091.0,若复不为无益之事，则安能悦有涯之生？,山东,30.1万,0.0,0.0
2005407691.0,,https://m.weibo.cn/detail/P3NMOu1AM,https://m.weibo.cn/u/7516052957?,2024-12-07 21:46:03,中国,青岛,P3NMOu1AM,一根思想苇草,26法硕2对1督学 两位学姐2对1建群辅导，两人全部一战上岸山东大学，且成绩排名前十。 提供的服务： 1.根据个人具体情况制定周计划，并按时督促打卡完成，帮助把握复习节奏和进度。 2.专业课问题答疑，及时帮助你解决问题。 3.背诵阶段帮助抽查背诵，加深印象。 4.政治英语的学习方法。 5.心理疏导。 6. ...全文,f,0.9999388206342772,0.0,2024-12-08 21:20:58,110.0,,山东,2,0.0,0.0
2011075080.0,,https://m.weibo.cn/detail/P3tRpvy2L,https://m.weibo.cn/u/7265762299?,2024-12-05 19:02:26,中国,济南,P3tRpvy2L,齐鲁晚报,南信山大联名—明德楼 济南·山东大学中心校区 ,f,0.9895805431797862,3.0,2024-12-08 21:20:58,41.0,,山东,19,0.0,0.0
2015162065.0,,https://m.weibo.cn/detail/P3VDqps28,https://m.weibo.cn/u/7831769819?,2024-12-08 17:44:53,中国,济南,P3VDqps28,老赵随手拍L1,山东大学考研 考研倒计时！ 接615 822党史专业科社专业统战专业冲刺课辅导，感觉背不完的小朋友可以来啦 今年党史专业专业第一就是我带上岸滴 ,f,0.9999975670259956,0.0,2024-12-08 21:20:58,10.0,山大政管考研交流群619142368,山东,2,0.0,0.0
2023461197.0,OzRfelBnM,https://m.weibo.cn/detail/OzRfelBnM,https://m.weibo.cn/u/7516052957?,2024-10-03 18:39:43,中国,郴州,ODtGs4fDi,周少说,26法硕2对1督学 两位学姐2对1建群辅导，两人全部一战上岸山东大学，且成绩排名前十。 提供的服务： 1.根据个人具体情况制定周计划，并按时督促打卡完成，帮助把握复习节奏和进度。 2.专业课问题答疑，及时帮助你解决问题。 3.背诵阶段帮助抽查背诵，加深印象。 4.政治英语的学习方法。 5.心理疏导。 6. ...全文,f,0.9999388206342772,0.0,2024-12-08 21:20:58,110.0,,湖南,2,0.0,0.0
2027480085.0,,https://m.weibo.cn/detail/P39GHnFxo,https://m.weibo.cn/u/7265762299?,2024-12-03 15:41:06,中国,烟台,P39GHnFxo,水母网,南信山大联名—明德楼 济南·山东大学中心校区 ,f,0.9895805431797862,3.0,2024-12-08 21:20:58,41.0,,山东,19,0.0,0.0
2082850173.0,,https://m.weibo.cn/detail/P3zn8bQsD,https://m.weibo.cn/u/2265859925?,2024-12-06 09:04:19,中国,北京,P3zn8bQsD,逃亡企划日报社,#走进山东省立医院菏泽医院专家团队# 山东省立医院菏泽医院科室骨干——感染性疾病科葛方启  葛方启，主任医师，1990年毕业于山东大学医学院。 2003年青岛大学医学院硕士研究生毕业。兼任菏泽市医学会传染病分会委员，菏泽市医学会肝病分会委员。 擅长：从事感染性疾病三十余年，擅长各型病毒性肝炎、 ...全文,m,0.9999999907028791,0.0,2024-12-08 21:20:58,184.0,"齐鲁晚报菏泽融媒中心官方微博号，主要发布菏泽最新鲜、正能量、有意思的文图和短视频，也会不间断将手脚伸到全世界。
自即日起，全面起航，用更大的努力为最美的您提供最佳的收看体验。",北京,311.3万,0.0,0.0
2087169013.0,,https://m.weibo.cn/detail/P3cg63j64,https://m.weibo.cn/u/5281491251?,2024-12-03 22:13:48,中国,北京,P3cg63j64,法治日报,【打造校企合作新高地 青岛机场集团与山东大学签署战略合作协议】前期，青岛机场集团与山东大学已有良好的合作基础，涉及员工健康体检、机场保障服务等领域。 打造校企合作新高地 青岛机场集团与山东大学签署战略合作协议 ,m,0.9999999999996684,0.0,2024-12-08 21:20:58,104.0,信网(qdxin.cn)青岛生活服务门户网站，欢迎提供线索。,北京,59.8万,0.0,0.0
2115980191.0,,https://m.weibo.cn/detail/OBFIIDK9x,https://m.weibo.cn/u/5521882911?,2024-10-15 17:00:01,中国,青岛,OBFIIDK9x,青岛市文化和旅游局,浅浅期待一下 #华为杯##研究生##数模##竞赛# 济南·山东大学中心校区 ,m,0.9931402653811232,8.0,2024-12-08 21:20:58,374.0,无心插柳柳成荫那种美丽，没什么期待才会偶遇惊喜。,山东,882,2.0,0.0
2135702881.0,,https://m.weibo.cn/detail/OBxthnDnx,https://m.weibo.cn/u/3924873598?,2024-10-14 20:00:00,中国,汕头,OBxthnDnx,靳埭强设计奖,#何以中国弦歌不辍#  何以中国 | 海岱考古有了科技范儿 提到考古，你能想到什么？是戴着草帽在田间掘土，是用小铲子轻轻清理泥土，还是用毛刷拂去文物上的灰尘？如今，这种“刻板”印象或许要被“颠覆”了。在山东这片充满文化底蕴的土地上，科技考古正以其独特的魅力，引领着我们探索历史的智慧之光。 ...全文,f,1.0,0.0,2024-12-08 21:20:58,43.0,回不去的2013,广东,113,0.0,0.0
2144543890.0,,https://m.weibo.cn/detail/P3DeWh9zP,https://m.weibo.cn/u/2002531717?,2024-12-06 18:55:07,中国,,P3DeWh9zP,白胡椒味儿的酸奶妹妹,【#山东学子开始期末考了吗#】#山东学子期末绝不挂科# 13周后大学生有多忙碌…这简直是我的真实写照 via.岱岱的猫 济南校园的微博视频 ,m,0.9999565903596817,10.0,2024-12-08 21:20:58,779.0,微博校园山东渠道济南校园官方账号,山东,71.8万,3.0,3.0
2155687174.0,,https://m.weibo.cn/detail/P3ro3a0bV,https://m.weibo.cn/u/2144543890?,2024-12-05 12:44:36,中国,自贡,P3ro3a0bV,吴英文WuEnglish,回来点的第一个外卖就是红跑车 买了四个狂吃两个 济南·山东大学中心校区 ,f,0.9462188542625896,2.0,2024-12-08 21:20:58,342.0,平安喜乐 万事如意（工作号在关注第一个）,四川,1337,0.0,0.0
1559441203.0,OBczQz3T0,https://m.weibo.cn/detail/OBczQz3T0,https://m.weibo.cn/u/5375248381?,2024-10-12 14:48:30,中国,淄博,P3iZCud97,曾经是只小可爱,#山东大学男生多次偷拍女厕后求饶# #山大回应网传男子教学楼女厕偷拍# 建议校园取消高考，研考、公考、教资考资格，学信档案上一定要留下这样记录，将来求职也寸步难行！！ ,m,0.99955842113385,200.0,2024-12-08 21:20:58,6.0,刘家有儿，人称昊霖。,山东,40.2万,20.0,12.0
7321661076.0,,https://m.weibo.cn/detail/P3BJ2sSld,https://m.weibo.cn/u/7321661076?,2024-12-06 15:03:47,中国,北京,P3BJ2sSld,综艺追踪,#起猛了# 看到撒贝宁和王冰冰玩赛车烙铁，说真的，你们俩真是酷到没朋友了！ 综艺追踪的微博视频 ,f,0.1709984964122256,0.0,2024-12-06 19:22:52,45.0,,北京,35.3万,0.0,0.0
7192718438.0,,https://m.weibo.cn/detail/P3uKSexVZ,https://m.weibo.cn/u/7192718438?,2024-12-05 21:19:03,中国,恩施土家族苗族自治州,P3uKSexVZ,Nadie_Niebla,#名字含冰冰或雪雪可免费玩冰雪大世界#我叫湖北王冰冰 去了能免费吗 ,f,0.8921126571742323,2.0,2024-12-06 19:22:52,448.0,镇魂丨2024请不要再为竞技体育和电子竞技心碎了！,湖北,270,0.0,0.0
7242538910.0,,https://m.weibo.cn/detail/P3wiulYx3,https://m.weibo.cn/u/7242538910?,2024-12-06 01:14:38,中国,广州,P3wiulYx3,彤彤不迷糊_见过杨幂2次版,#名字含冰冰或雪雪可免费玩冰雪大世界#范冰冰 李冰冰 王冰冰  点名你们 ,f,0.1951039025099119,0.0,2024-12-06 19:22:52,1578.0,讨厌河童和亖娇妻 离我远点 我是女拳师那咋了 我上网就是来打拳打死♂和娇妻的,广东,3372,0.0,0.0
7792346611.0,,https://m.weibo.cn/detail/P3zB7qMcK,https://m.weibo.cn/u/7792346611?,2024-12-06 09:38:47,中国,舟山,P3zB7qMcK,冷酷的年糕杀手b版,xhs那篇笔记有2000多个赞了 甚至还有上万粉丝的摄影师点赞收藏的 这不得不又让我怀疑我写了个啥…哈哈哈 印象深的是刚开始有大量人点赞的时候 一个央视体育频道的主持人点赞收藏了 看她主页刚买xt50 她的主页有王冰冰和奥运冠军！！！（尖叫 激动） 蛮神奇的 大数据的力量 ,f,0.999999996501421,1.0,2024-12-06 19:22:52,69.0,你不是我 你不知道我喜欢吃啥 也不知道我吃出来啥味道 所以别管我吃饭（吃饭睡觉码字狂）,浙江,13,0.0,0.0
7391233442.0,,https://m.weibo.cn/detail/P3v7qq8x4,https://m.weibo.cn/u/7391233442?,2024-12-05 22:14:38,中国,保定,P3v7qq8x4,伦家的简简1001,#名字含冰冰或雪雪可免费玩冰雪大世界#@王冰冰 快去体验吧 ,f,0.9565131154307824,0.0,2024-12-06 19:22:52,202.0,认真做事，主打一切随缘,河北,15,0.0,0.0
7491881878.0,,https://m.weibo.cn/detail/P3z3Hglpe,https://m.weibo.cn/u/7491881878?,2024-12-06 08:16:26,中国,,P3z3Hglpe,我家的许宝儿,王冰冰 一年岁暮，落雪为念，冬意渐浓，至此雪盛，岁月深长，万物有期！[比心]愿你不负偏爱，不负期待，浅喜暖望，静许宁安 ,f,0.996733640675577,8.0,2024-12-06 19:22:52,1576.0,我的宝贝是@航天员刘洋@徐俐@咏梅我们永远@中南大学杨雨爱你宝贝们。,陕西,700,3.0,1.0
7491881878.0,,https://m.weibo.cn/detail/P3z3Hglpe,https://m.weibo.cn/u/7491881878?,2024-12-06 08:16:26,中国,,P3z3Hglpe,我家的许宝儿,王冰冰 一年岁暮，落雪为念，冬意渐浓，至此雪盛，岁月深长，万物有期！[比心]愿你不负偏爱，不负期待，浅喜暖望，静许宁安 ,f,0.996733640675577,8.0,2024-12-06 19:22:52,1576.0,我的宝贝是@航天员刘洋@徐俐@咏梅我们永远@中南大学杨雨爱你宝贝们。,陕西,700,3.0,1.0
7491881878.0,,https://m.weibo.cn/detail/P3v04bSxH,https://m.weibo.cn/u/7491881878?,2024-12-05 21:56:30,中国,,P3v04bSxH,我家的许宝儿,王冰冰 晚安啦 ,f,0.5315335947469849,11.0,2024-12-06 19:22:52,1576.0,我的宝贝是@航天员刘洋@徐俐@咏梅我们永远@中南大学杨雨爱你宝贝们。,陕西,700,6.0,4.0
7491881878.0,,https://m.weibo.cn/detail/P3v04bSxH,https://m.weibo.cn/u/7491881878?,2024-12-05 21:56:30,中国,,P3v04bSxH,我家的许宝儿,王冰冰 晚安啦 ,f,0.5315335947469849,11.0,2024-12-06 19:22:52,1576.0,我的宝贝是@航天员刘洋@徐俐@咏梅我们永远@中南大学杨雨爱你宝贝们。,陕西,700,6.0,4.0
7504701186.0,,https://m.weibo.cn/detail/P3BaUbgTe,https://m.weibo.cn/u/7504701186?,2024-12-06 13:39:41,中国,北京,P3BaUbgTe,自信的超越极限cyjx,王冰冰，漂亮的小姐姐王冰冰 ,m,0.9047393273763336,0.0,2024-12-06 19:22:52,2.0,我好中意你啊！,北京,195,1.0,0.0
7557626714.0,,https://m.weibo.cn/detail/P3AVEu1c4,https://m.weibo.cn/u/7557626714?,2024-12-06 13:02:07,中国,杭州,P3AVEu1c4,兜兜娱乐屋,巴黎的天热热的，可我的心是冰冰的#王冰冰#巴黎街头偶遇王冰冰 #霸王茶姬 #CHAGEETOGETHER#微博VC计划#  兜兜娱乐屋的微博视频 ,m,0.0733119895411527,0.0,2024-12-06 19:22:52,204.0,,浙江,7.6万,1.0,0.0
7621564678.0,P1U2hn4A7,https://m.weibo.cn/detail/P1U2hn4A7,https://m.weibo.cn/u/7621564678?,2024-11-25 10:00:01,中国,株洲,,丝图侦探,王冰冰 ,m,0.4056975177136733,120.0,2024-12-06 19:22:52,1016.0,分享美图和视频，以及二创视频剪辑，如有侵权请告知,湖南,7.1万,8.0,10.0
7654254180.0,,https://m.weibo.cn/detail/P3vCwcxBm,https://m.weibo.cn/u/7654254180?,2024-12-05 23:31:14,中国,南京,P3vCwcxBm,卿携秋色揽星河,#名字含冰冰或雪雪可免费玩冰雪大世界#此处应该艾特王冰冰@吃花椒的喵酱 ,f,0.6222856881888786,7.0,2024-12-06 19:22:52,2173.0,千年万岁，椒花颂声。/镇魂,江苏,1291,5.0,0.0
7722354907.0,,https://m.weibo.cn/detail/P3AqyzTYT,https://m.weibo.cn/u/7722354907?,2024-12-06 11:45:30,中国,北京,P3AqyzTYT,一只冰冰棒ocr,王冰冰 ,f,0.4056975177136733,4.0,2024-12-06 19:22:52,135.0,,北京,55,2.0,0.0
7819978978.0,,https://m.weibo.cn/detail/P3uZ5lJnA,https://m.weibo.cn/u/7819978978?,2024-12-05 21:54:05,中国,宿州,P3uZ5lJnA,我先反思行了吧,王冰冰大长腿 ,m,0.2065894194425944,11.0,2024-12-06 19:22:52,245.0,男跨女，女跨男，粉红男同女同，武装直升机，素食主义者，无孩爱猫女，动保人士，环保人士，小画家，财经博主，律师，人妻爱好者，华容道狂笑老登,安徽,834,4.0,3.0
7924230246.0,,https://m.weibo.cn/detail/P3zSsxmPz,https://m.weibo.cn/u/7924230246?,2024-12-06 10:21:29,中国,太原,P3zSsxmPz,青少年科技创新报,【李冰冰、王冰冰，尔滨有请】12月4日，哈尔滨冰雪大世界发文宣布，即日起，景区面向全国发起招募，凡是名字中含有“冰冰”或“雪雪”（名字必须为叠字，以个人有效身份证作为依据）的游客，均可在第二十六届哈尔滨冰雪大世界开园后（运营期内）凭个人有效身份证免费入园游玩一次，报名时间截止于12月8 ...全文,f,1.0806241717009613e-06,0.0,2024-12-06 19:22:52,71.0,青春聚力量，创新探前路，以青少视角观天下。热线电话：0351-4049868 投稿邮箱：qkxw2024@163.com,山西,6431,0.0,1.0
7948493094.0,,https://m.weibo.cn/detail/P3z5JwhD3,https://m.weibo.cn/u/7948493094?,2024-12-06 08:21:27,中国,绥化,P3z5JwhD3,打彩虹六号的喵酱,王冰冰 冰冰又偷偷关注了谁 ,m,0.8225875866103435,11.0,2024-12-06 19:22:52,5.0,,黑龙江,8,19.0,0.0
6926434215.0,,https://m.weibo.cn/detail/P3tAM2pWh,https://m.weibo.cn/u/6926434215?,2024-12-05 18:21:26,中国,宁波,P3tAM2pWh,发财好运小茶妹,范冰冰李冰冰王冰冰你们日子也是好起来了，都能免费进冰雪大世界了 ,f,0.4503658193029068,2.0,2024-12-06 19:22:52,264.0,关注我的会发财，骂我的人的正主和家人替我挡灾,浙江,4.2万,0.0,0.0
